date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,movingAverage,standardDeviation,BollingerBandsUpper,BollingerBandsLower,change,gain,loss,AvgU,AvgD,rs,rsi
2017-03-28,1039.92,1065.948977200508,952.95,1042.6168347843648,16200.215378190002,1039.92,1065.948977200508,952.95,1042.6168347843648,16200.215378190002,0.0,1.0,1097.0145,106.45063043867056,1309.9157608773412,884.1132391226589,79.92000000000007,79.92000000000007,0.0,21.174170225627964,24.52790664853083,0.86326854260497,46.33087087908782
2017-03-29,1043.99,1068.26,1007.9477647240412,1041.882319652972,15095.38694366,1043.99,1068.26,1007.9477647240412,1041.882319652972,15095.38694366,0.0,1.0,1091.7115,106.31121019639461,1304.3339203927892,879.0890796072107,4.069999999999936,4.069999999999936,0.0,19.952443780940254,22.775913316492915,0.8760326536056809,46.696023756408046
2017-03-30,1035.96,1059.43,1008.16,1039.910726364763,16685.337525479998,1035.96,1059.43,1008.16,1039.910726364763,16685.337525479998,0.0,1.0,1083.965,104.3302157625181,1292.6254315250362,875.3045684749637,-8.029999999999973,0.0,8.029999999999973,18.527269225158808,21.722633793886278,0.8529016048861078,46.0305934560693
2017-03-31,1033.7,1094.9747950614462,1017.14,1040.5876610609369,18763.1194047,1033.7,1094.9747950614462,1017.14,1040.5876610609369,18763.1194047,0.0,1.0,1079.8015,104.6049284475988,1289.0113568951977,870.5916431048024,-2.259999999999991,0.0,2.259999999999991,17.20389285193318,20.332445665751543,0.8461300295473961,45.83263453846945
2017-04-01,1070.31,1107.110044897545,1031.43,1078.13799064341,17901.62344363,1070.31,1107.110044897545,1031.43,1078.13799064341,17901.62344363,0.0,1.0,1074.4895,102.10085300303967,1278.6912060060793,870.2877939939206,36.6099999999999,36.6099999999999,0.0,18.59004336250937,18.88012811819786,0.9846354455927189,49.61291242577066
2017-04-02,1083.94,1139.9850116157172,1061.64,1094.9454221501062,20887.9380686,1083.94,1139.9850116157172,1061.64,1094.9454221501062,20887.9380686,0.0,1.0,1067.3555000000001,95.69547184332566,1258.7464436866514,875.9645563133488,13.63000000000011,13.63000000000011,0.0,18.235754550901568,17.531547538326585,1.040167989222599,50.98442847439012
2017-04-03,1078.01,1160.988330430933,1066.49,1107.7790624957615,22945.86368913,1078.01,1160.988330430933,1066.49,1107.7790624957615,22945.86368913,0.0,1.0,1059.133,86.47925994742077,1232.0915198948417,886.1744801051585,-5.930000000000064,0.0,5.930000000000064,16.933200654408598,16.70286557130326,1.0137901536788436,50.34239301581775
2017-04-04,1144.77,1164.4419150584076,1076.19,1151.1381072841202,20334.11836932,1144.77,1164.4419150584076,1076.19,1151.1381072841202,20334.11836932,0.0,1.0,1054.0785,77.47677052715048,1209.032041054301,899.1249589456991,66.75999999999999,66.75999999999999,0.0,20.49225775052227,15.509803744781602,1.321245457887696,56.919678761160085
2017-04-05,1143.0,1162.93,1113.4298438823091,1143.8688917977809,16660.691243,1143.0,1162.93,1113.4298438823091,1143.8688917977809,16660.691243,0.0,1.0,1048.3625,64.88727966129454,1178.137059322589,918.5879406774109,-1.7699999999999818,0.0,1.7699999999999818,19.028525054056395,14.528389191582916,1.3097477499488142,56.705228957484174
2017-04-06,1134.58,1219.9157327644357,1111.0,1137.206728400719,18195.3480464,1134.58,1219.9157327644357,1111.0,1137.206728400719,18195.3480464,0.0,1.0,1046.4605,61.52363734670898,1169.5077746934178,923.4132253065819,-8.420000000000073,0.0,8.420000000000073,17.66934469305237,14.092075677898427,1.2538496880742998,55.631468891148415
2017-04-07,1190.85,1207.9873257280096,1134.36,1194.0697528818594,17295.55771008,1190.85,1207.9873257280096,1134.36,1194.0697528818594,17295.55771008,0.0,1.0,1052.452,69.37510486289577,1191.2022097257916,913.7017902742084,56.26999999999998,56.26999999999998,0.0,20.42653435783434,13.085498843762824,1.5610054000784694,60.95283516507385
2017-04-08,1190.66,1207.7495185650482,1172.3869587698048,1197.5637100226147,10463.59304961,1190.66,1207.7495185650482,1172.3869587698048,1197.5637100226147,10463.59304961,0.0,1.0,1063.5149999999999,72.98205096569183,1209.4791019313834,917.5508980686162,-0.1899999999998272,0.0,0.1899999999998272,18.967496189417602,12.164391783494038,1.5592638355462007,60.926263790752195
2017-04-09,1184.03,1227.359945864849,1166.66,1189.6860230855652,8578.027440360001,1184.03,1227.359945864849,1166.66,1189.6860230855652,8578.027440360001,0.0,1.0,1071.818,76.87034111514556,1225.5586822302912,918.0773177697089,-6.630000000000109,0.0,6.630000000000109,17.612675033030634,11.769078084673044,1.4965212148577507,59.944261877342825
2017-04-10,1206.2,1228.9865966771767,1173.98,1216.4748185401045,8697.392375039999,1206.2,1228.9865966771767,1173.98,1216.4748185401045,8697.392375039999,0.0,1.0,1080.33,81.94850128683771,1244.2270025736752,916.4329974263245,22.170000000000073,22.170000000000073,0.0,17.93819824495702,10.928429650053541,1.6414250555082393,62.1416478232206
2017-04-11,1209.25,1246.1529259385668,1195.0,1219.4536122617212,7402.102957200001,1209.25,1246.1529259385668,1195.0,1219.4536122617212,7402.102957200001,0.0,1.0,1085.0729999999999,86.63472690738243,1258.3424538147647,911.8035461852351,3.0499999999999545,3.0499999999999545,0.0,16.874755513174374,10.147827532192574,1.662893408430677,62.44686336922025
2017-04-12,1218.99,1240.255473311833,1198.02,1235.2831050829852,8805.716253300001,1218.99,1240.255473311833,1198.02,1235.2831050829852,8805.716253300001,0.0,1.0,1094.1445,90.79658517083753,1275.737670341675,912.551329658325,9.740000000000009,9.740000000000009,0.0,16.365130119376207,9.422982708464533,1.7367250504105927,63.45997564315169
2017-04-13,1212.17,1239.9837440622482,1160.9608108089883,1227.0189423144643,11503.02585865,1212.17,1239.9837440622482,1160.9608108089883,1227.0189423144643,11503.02585865,0.0,1.0,1103.2705,93.11599396084829,1289.5024879216967,917.0385120783035,-6.819999999999936,0.0,6.819999999999936,15.19619225370648,9.237055372145635,1.6451338269044742,62.1947294375547
2017-04-14,1172.91,1221.7055421215348,1141.0,1188.9453094724568,11971.36173687,1172.91,1221.7055421215348,1141.0,1188.9453094724568,11971.36173687,0.0,1.0,1115.463,84.6877853679458,1284.8385707358916,946.0874292641083,-39.25999999999999,0.0,39.25999999999999,14.110749949870302,11.381551416992375,1.239791433776181,55.35298577716016
2017-04-15,1170.34,1217.995112888323,1142.0,1207.512017830349,13111.98789704,1170.34,1217.995112888323,1142.0,1207.512017830349,13111.98789704,0.0,1.0,1126.1789999999999,76.62662742498361,1279.4322548499672,972.9257451500326,-2.5700000000001637,0.0,2.5700000000001637,13.10283923916528,10.752154887207215,1.2186244875206254,54.927027731604646
2017-04-16,1173.45,1217.0007396928795,1165.0,1193.9520449813826,4508.06774504,1173.45,1217.0007396928795,1165.0,1193.9520449813826,4508.06774504,0.0,1.0,1136.8515,66.45227921916589,1269.7560584383318,1003.9469415616682,3.1100000000001273,3.1100000000001273,0.0,12.389065007796338,9.984143823835272,1.2408740525371609,55.37455579586097
2017-04-17,1162.31,1240.4941091977294,1150.0,1212.5576036593584,8820.043002049999,1162.31,1240.4941091977294,1150.0,1212.5576036593584,8820.043002049999,0.0,1.0,1142.971,62.57864810738805,1268.1282962147761,1017.8137037852239,-11.1400000000001,0.0,11.1400000000001,11.504131792953745,10.066704979275617,1.1427901996370577,53.33187541321692
2017-04-18,1176.54,1280.0996014084944,1161.0,1238.8828877947974,11118.92328047,1176.54,1280.0996014084944,1161.0,1238.8828877947974,11118.92328047,0.0,1.0,1149.5984999999998,58.42531041965044,1266.4491208393008,1032.7478791606989,14.230000000000018,14.230000000000018,0.0,11.698836664885622,9.347654623613073,1.2515264134099733,55.58568649054914
2017-04-19,1202.58,1292.758798477768,1175.95,1265.0206391989163,10743.68041313,1202.58,1292.758798477768,1175.95,1265.0206391989163,10743.68041313,0.0,1.0,1157.9295,52.99555120107914,1263.9206024021582,1051.9383975978417,26.039999999999964,26.039999999999964,0.0,12.723205474536647,8.679965007640712,1.4658129915658407,59.44542414933989
2017-04-20,1203.98,1327.998279153543,1190.0,1262.895146519323,12781.57788018,1203.98,1327.998279153543,1190.0,1262.895146519323,12781.57788018,0.0,1.0,1166.4434999999999,45.073014715317846,1256.5895294306356,1076.2974705693641,1.400000000000091,1.400000000000091,0.0,11.914405083498323,8.059967507094948,1.4782199894739563,59.6484571891349
2017-04-21,1234.19,1334.9383133363883,1201.66,1306.487484422059,11220.18681011,1234.19,1334.9383133363883,1201.66,1306.487484422059,11220.18681011,0.0,1.0,1174.6375,41.425305115935096,1257.4881102318702,1091.7868897681299,30.210000000000036,30.210000000000036,0.0,13.221233291819875,7.48425554230245,1.7665395331694547,63.85376069958554
2017-04-22,1243.61,1348.9480682209296,1231.65,1327.9162084898228,10298.03741996,1243.61,1348.9480682209296,1231.65,1327.9162084898228,10298.03741996,0.0,1.0,1182.6209999999999,38.29353798723623,1259.2080759744724,1106.0339240255273,9.419999999999845,9.419999999999845,0.0,12.949716628118443,6.949665860709419,1.8633581653660312,65.075972258882
2017-04-23,1233.2,1366.85756645305,1199.0,1345.2779941567471,9747.878808099998,1233.2,1366.85756645305,1199.0,1345.2779941567471,9747.878808099998,0.0,1.0,1190.3805,31.011104203951387,1252.4027084079028,1128.3582915920972,-10.409999999999854,0.0,10.409999999999854,12.024736868967127,7.19683258494445,1.6708373756147257,62.55855900736608
2017-04-24,1241.99,1357.787449489799,1223.42,1352.160905993207,7929.10259921,1241.99,1357.787449489799,1223.42,1352.160905993207,7929.10259921,0.0,1.0,1195.2415,31.10484769716975,1257.4511953943395,1133.0318046056607,8.789999999999964,8.789999999999964,0.0,11.793684235469472,6.682773114591275,1.7647889630906293,63.830874133621165
2017-04-25,1253.58,1380.6848745545965,1234.0,1346.6437105892956,7976.10783008,1253.58,1380.6848745545965,1234.0,1346.6437105892956,7976.10783008,0.0,1.0,1200.7705,31.157941367557218,1263.0863827351145,1138.4546172648857,11.589999999999918,11.589999999999918,0.0,11.77913536150736,6.205432177834756,1.898197421862311,65.4957943010858
2017-04-26,1269.0,1412.9792167205528,1251.07,1372.9296767833698,11146.45188701,1269.0,1412.9792167205528,1251.07,1372.9296767833698,11146.45188701,0.0,1.0,1207.4915,30.621779706107954,1268.735059412216,1146.2479405877841,15.420000000000073,15.420000000000073,0.0,12.039197121399697,5.76218702227513,2.0893450828408144,67.63067986304569
2017-04-27,1287.99,1448.8987499451578,1265.0,1398.6348127639076,15699.76883897,1287.99,1448.8987499451578,1265.0,1398.6348127639076,15699.76883897,0.0,1.0,1212.3485,35.20424201040699,1282.7569840208141,1141.940015979186,18.99000000000001,18.99000000000001,0.0,12.53568304129972,5.350602234969764,2.3428545966976664,70.08544730040373
2017-04-28,1331.53,1450.0087230687943,1285.0,1439.3406444655902,15267.88155839,1331.53,1450.0087230687943,1285.0,1439.3406444655902,15267.88155839,0.0,1.0,1219.392,43.70297805101284,1306.7979561020256,1131.9860438979745,43.539999999999964,43.539999999999964,0.0,14.75027710977831,4.968416361043353,2.9688085776049564,74.80352149905232
2017-04-29,1330.7,1438.0110738409749,1299.0,1413.3203317070834,16119.98106246,1330.7,1438.0110738409749,1299.0,1413.3203317070834,16119.98106246,0.0,1.0,1226.7255,49.39233420972542,1325.5101684194508,1127.9408315805492,-0.8299999999999272,0.0,0.8299999999999272,13.696685887651286,4.672815192397394,2.9311422180649487,74.56210066874058
2017-04-30,1333.0,1442.7584785756458,1316.0,1424.665438898341,10649.24524991,1333.0,1442.7584785756458,1316.0,1424.665438898341,10649.24524991,0.0,1.0,1233.0655000000002,54.49360758987152,1342.0527151797432,1124.078284820257,2.2999999999999545,2.2999999999999545,0.0,12.88263689567619,4.339042678654723,2.969004420963733,74.80476477380226
2017-05-01,1350.21,1585.0017253468363,1315.68,1435.0786136794754,17039.18859184,1350.21,1585.0017253468363,1315.68,1435.0786136794754,17039.18859184,0.0,1.0,1240.1135,60.08050820402277,1360.2745164080454,1119.9524835919544,17.210000000000036,17.210000000000036,0.0,13.191734260270753,4.029111058750814,3.274105396429732,76.60329104576304
2017-05-02,1390.86,1614.6954261675114,1341.22,1529.740724048304,16140.58146827,1390.86,1614.6954261675114,1341.22,1529.740724048304,16140.58146827,0.0,1.0,1248.7069999999999,68.58917438750024,1385.8853487750002,1111.5286512249995,40.649999999999864,40.649999999999864,0.0,15.15303895596569,3.741317411697185,4.05018801895554,80.19875703148938
2017-05-03,1447.75,1628.829226792025,1388.0,1562.0932384065825,18485.12168964,1447.75,1628.829226792025,1388.0,1562.0932384065825,18485.12168964,0.0,1.0,1260.486,81.07608144921,1422.63816289842,1098.3338371015802,56.8900000000001,56.8900000000001,0.0,18.134250459111005,3.474080453718815,5.219870610566682,83.92249513516984
2017-05-04,1503.22,1699.4173243016803,1431.02,1615.5530656375363,27587.644917920003,1503.22,1699.4173243016803,1431.02,1615.5530656375363,27587.644917920003,0.0,1.0,1277.0014999999999,94.78182505517887,1466.5651501103575,1087.4378498896422,55.47000000000003,55.47000000000003,0.0,20.80108971203165,3.2259318498817566,6.448087151250295,86.57373390385031
2017-05-05,1537.23,1664.0109788819102,1444.94,1603.9997741872342,40228.84886167,1537.23,1664.0109788819102,1444.94,1603.9997741872342,40228.84886167,0.0,1.0,1295.346,107.67887831785099,1510.703756635702,1079.9882433642981,34.00999999999999,34.00999999999999,0.0,21.744583304029387,2.995508146318774,7.2590633181056905,87.8920894357623
2017-05-06,1514.9,1629.4114695849537,1495.0,1543.5081220039942,29224.20198936,1514.9,1629.4114695849537,1495.0,1543.5081220039942,29224.20198936,0.0,1.0,1312.4185,114.20572270089048,1540.829945401781,1084.007054598219,-22.329999999999927,0.0,22.329999999999927,20.191398782313,4.37654327872457,4.613549437627693,82.18595897103913
2017-05-07,1558.02,1656.969458076232,1505.0,1598.1371533835625,27157.29440815,1558.02,1656.969458076232,1505.0,1598.1371533835625,27157.29440815,0.0,1.0,1332.204,120.91193177812076,1574.0278635562415,1090.3801364437584,43.11999999999989,43.11999999999989,0.0,21.829156012147784,4.063933044529959,5.371435939755395,84.30495088618295
2017-05-08,1554.01,1724.035699551763,1525.0,1621.9847316196622,29241.59773893,1554.01,1724.035699551763,1525.0,1621.9847316196622,29241.59773893,0.0,1.0,1351.0775,124.73480297162291,1600.547105943246,1101.6078940567543,-4.009999999999991,0.0,4.009999999999991,20.269930582708657,4.06008068420639,4.992494523953223,83.312458676386
2017-05-09,1649.54,1813.6663173857653,1554.38,1705.701757330603,37186.1334923,1649.54,1813.6663173857653,1554.38,1705.701757330603,37186.1334923,0.0,1.0,1373.4254999999998,136.23824810642003,1645.90199621284,1100.9490037871597,95.52999999999997,95.52999999999997,0.0,25.645649826800888,3.7700749210487907,6.802424451465959,87.18347090419934
2017-05-10,1720.28,1816.121014797528,1616.05,1758.9770779125388,28142.07365869,1720.28,1816.121014797528,1616.05,1758.9770779125388,28142.07365869,0.0,1.0,1399.2405,150.59956086030604,1700.4396217206122,1098.041378279388,70.74000000000001,70.74000000000001,0.0,28.866674839172255,3.5007838552595913,8.245774670093628,89.18424863592449
2017-05-11,1772.58,1901.0758967257216,1682.0,1799.8137167553575,24105.21636284,1772.58,1901.0758967257216,1682.0,1799.8137167553575,24105.21636284,0.0,1.0,1426.16,166.79199968192717,1759.7439993638545,1092.5760006361456,52.299999999999955,52.299999999999955,0.0,30.54048377923138,3.2507278655981926,9.394967847796567,90.37996062477508
2017-05-12,1828.45,1892.0,1703.5192755608991,1857.695485287199,27650.03643398,1828.45,1892.0,1703.5192755608991,1857.695485287199,27650.03643398,0.0,1.0,1455.402,183.5301068547244,1822.4622137094489,1088.3417862905512,55.87000000000012,55.87000000000012,0.0,32.349734937857725,3.0185330180554644,10.717038622521807,91.46542029760099
2017-05-13,1691.51,1832.0,1650.0,1735.6775517859107,26227.54591635,1691.51,1832.0,1650.0,1735.6775517859107,26227.54591635,0.0,1.0,1478.3174999999999,182.93708414802143,1844.1916682960427,1112.443331703957,-136.94000000000005,0.0,136.94000000000005,30.0390395851536,12.584352088194363,2.3870151895490777,70.47547932215997
2017-05-14,1776.89,1855.1931949120496,1601.46,1822.316911184643,17364.19045898,1776.89,1855.1931949120496,1601.46,1822.316911184643,17364.19045898,0.0,1.0,1505.0625,185.64857978889293,1876.3596595777858,1133.7653404222142,85.38000000000011,85.38000000000011,0.0,33.991965329071206,11.685469796180481,2.9089087492384635,74.41741252734997
2017-05-15,1784.0,1834.983351898024,1720.1436708308374,1821.1838467513996,15268.37188977,1784.0,1834.983351898024,1720.1436708308374,1821.1838467513996,15268.37188977,0.0,1.0,1531.5835,185.71879147829736,1903.0210829565947,1160.1459170434052,7.1099999999999,7.1099999999999,0.0,32.07182494842326,10.85079338216759,2.955712436763448,74.72010374904306
2017-05-16,1705.48,1800.1468857890045,1682.56,1774.3088365727558,25189.51334021,1705.48,1800.1468857890045,1682.56,1774.3088365727558,25189.51334021,0.0,1.0,1553.4075,178.75329652831098,1910.914093056622,1195.900906943378,-78.51999999999998,0.0,78.51999999999998,29.78098030925017,15.68430814058419,1.898775517690188,65.50267539182119
2017-05-17,1700.01,1897.7262419800668,1641.22,1790.9907417286606,30541.65270894,1700.01,1897.7262419800668,1641.22,1790.9907417286606,30541.65270894,0.0,1.0,1574.0085,170.08664959754262,1914.1817991950852,1233.8352008049146,-5.470000000000027,0.0,5.470000000000027,27.65376743001801,14.954714701971032,1.8491671677543433,64.9020243066966
2017-05-18,1782.99,1947.9544505974827,1670.01,1872.758201959712,27696.84645629,1782.99,1947.9544505974827,1670.01,1872.758201959712,27696.84645629,0.0,1.0,1596.5815,166.12400834998127,1928.8295166999626,1264.3334833000374,82.98000000000002,82.98000000000002,0.0,31.60564118501673,13.886520794687389,2.275994228670165,69.47491569892254
2017-05-19,1878.99,1994.0549172916903,1766.33,1941.9284358449695,23036.34736721,1878.99,1994.0549172916903,1766.33,1941.9284358449695,23036.34736721,0.0,1.0,1623.9959999999999,165.17566876383603,1954.347337527672,1293.6446624723278,96.0,96.0,0.0,36.20523824322982,12.89462645220972,2.807777206839941,73.73795929542065
2017-05-20,1958.0,2074.8219690647684,1874.99,1966.5953463926344,23555.06067801,1958.0,2074.8219690647684,1874.99,1966.5953463926344,23555.06067801,0.0,1.0,1655.2459999999999,166.34235139425562,1987.930702788511,1322.5612972114886,79.00999999999999,79.00999999999999,0.0,39.262721225856254,11.973581705623312,3.279112482058462,76.63066806042568
2017-05-21,2013.99,2100.073141568403,1914.0,2072.7746112266304,22076.21451457,2013.99,2100.073141568403,1914.0,2072.7746112266304,22076.21451457,0.0,1.0,1688.435,168.48330876256136,2025.4016175251227,1351.4683824748772,55.99000000000001,55.99000000000001,0.0,40.45752685258082,11.11832586950736,3.638814631574874,78.44276869368025
2017-05-22,2017.55,2228.753463504693,1961.52,2030.84193946731,22369.56041979,2017.55,2228.753463504693,1961.52,2030.84193946731,22369.56041979,0.0,1.0,1719.7694999999999,168.50342275065483,2056.7763455013096,1382.7626544986902,3.5599999999999454,3.5599999999999454,0.0,37.82198922025362,10.324159735971122,3.6634447923616875,78.55662402956047
2017-05-23,2099.97,2244.7898852866533,2001.0,2091.767952488786,27228.115335460003,2099.97,2244.7898852866533,2001.0,2091.767952488786,27228.115335460003,0.0,1.0,1752.3805,176.03273192865268,2104.4459638573053,1400.3150361426947,82.41999999999985,82.41999999999985,0.0,41.007561418806915,9.586719754830327,4.277538351754259,81.05177199389561
2017-05-24,2264.23,2447.671901738025,2088.45,2242.970242229445,29363.7801337,2264.23,2447.671901738025,2088.45,2242.970242229445,29363.7801337,0.0,1.0,1790.4309999999998,199.96250653560486,2190.3560130712094,1390.5059869287902,164.26000000000022,164.26000000000022,0.0,49.8113070317493,8.901954058056733,5.595547528878502,84.83825648103489
2017-05-25,2420.29,2697.1430471359804,2075.0712532468933,2388.509983366162,52559.70205027,2420.29,2697.1430471359804,2075.0712532468933,2388.509983366162,52559.70205027,0.0,1.0,1834.584,235.45442532305995,2305.49285064612,1363.6751493538802,156.05999999999995,156.05999999999995,0.0,57.40049938662434,8.266100196766965,6.944084637284558,87.41201729766792
2017-05-26,2292.53,2760.1,1927.776888585957,2208.7073755828224,62631.55238875,2292.53,2760.1,1927.776888585957,2208.7073755828224,62631.55238875,0.0,1.0,1873.4654999999998,243.93896992302652,2361.3434398460527,1385.5875601539467,-127.75999999999976,0.0,127.75999999999976,53.30046371615118,16.801378754140735,3.172386296155318,76.03289990379226
2017-05-27,2279.82,2599.12,1538.472947598365,2135.132822451073,78288.43680798,2279.82,2599.12,1538.472947598365,2135.132822451073,78288.43680798,0.0,1.0,1909.5554999999997,248.17084036002709,2405.8971807200537,1413.2138192799455,-12.710000000000036,0.0,12.710000000000036,49.4932877364261,16.509137414559255,2.997932992718228,74.9870745252263
2017-05-28,2042.0,2339.94,1846.5315556999176,1967.417815537118,53181.44735119,2042.0,2339.94,1846.5315556999176,1967.417815537118,53181.44735119,0.0,1.0,1933.955,235.01498105664393,2403.984962113288,1463.925037886712,-237.82000000000016,0.0,237.82000000000016,45.958052898109955,32.317056170662184,1.4220989887015525,58.71349582883549
2017-05-29,2178.81,2313.96,1974.7932505348408,2054.567521494428,31572.02994729,2178.81,2313.96,1974.7932505348408,2054.567521494428,31572.02994729,0.0,1.0,1960.4185000000002,231.0689720744186,2422.5564441488373,1498.280555851163,136.80999999999995,136.80999999999995,0.0,52.4474776911021,30.008695015614883,1.7477427013674305,63.606490538493865
2017-05-30,2292.1,2350.0,2050.767865921306,2206.8635995027,30968.712288970004,2292.1,2350.0,2050.767865921306,2206.8635995027,30968.712288970004,0.0,1.0,1989.0095000000001,235.13285605052278,2459.275212101046,1518.7437878989545,113.28999999999996,113.28999999999996,0.0,56.79337214173766,27.86521680021382,2.0381457122308078,67.08518633671017
2017-05-31,2203.51,2339.08,2006.121829433536,2140.0980540078413,29469.95403927,2203.51,2339.08,2006.121829433536,2140.0980540078413,29469.95403927,0.0,1.0,2010.556,233.99791302263696,2478.551826045274,1542.560173954726,-88.58999999999969,0.0,88.58999999999969,52.73670270304212,32.20270131448424,1.6376484130330407,62.08744140959649
2017-06-01,2298.01,2368.7409633148827,2154.28,2196.2465074423244,34590.121099120006,2298.01,2368.7409633148827,2154.28,2196.2465074423244,34590.121099120006,0.0,1.0,2034.034,238.28204427792164,2510.5980885558433,1557.4699114441569,94.5,94.5,0.0,55.719795367110535,29.902508363449652,1.8633819842089834,65.07626277196638
2017-06-02,2413.63,2456.39,2267.353170689686,2320.910629870541,28453.54878719,2413.63,2456.39,2267.353170689686,2320.910629870541,28453.54878719,0.0,1.0,2070.1400000000003,238.35907099650748,2546.858141993015,1593.4218580069853,115.61999999999989,115.61999999999989,0.0,59.99838141231692,27.766614908917536,2.1608100810678157,68.36254079327125
2017-06-03,2488.94,2489.0,2343.812440865785,2412.5162018636165,22514.952163920003,2488.94,2489.0,2343.812440865785,2412.5162018636165,22514.952163920003,0.0,1.0,2105.7425000000003,245.32824468615883,2596.398989372318,1615.0860106276828,75.30999999999995,75.30999999999995,0.0,61.09206845429429,25.783285272566285,2.3694446928877975,70.32151908856692
2017-06-04,2540.94,2584.34,2373.356744258176,2459.978181829408,19903.49844533,2540.94,2584.34,2373.356744258176,2459.978181829408,19903.49844533,0.0,1.0,2143.5895,251.39230452307694,2646.374109046154,1640.804890953846,52.0,52.0,0.0,60.442634993273266,23.94162203881155,2.524583960739596,71.62785704244763
2017-06-05,2530.27,2635.172282214302,2460.0,2483.5873440430187,17993.70464631,2530.27,2635.172282214302,2460.0,2483.5873440430187,17993.70464631,0.0,1.0,2184.829,243.25984294252828,2671.3486858850565,1698.3093141149436,-10.670000000000073,0.0,10.670000000000073,56.12530392232518,22.9936490360393,2.4409046095448654,70.93787496386679
2017-06-06,2698.0,2894.698657549277,2525.28,2634.7610483434987,43113.20541248,2698.0,2894.698657549277,2525.28,2634.7610483434987,43113.20541248,0.0,1.0,2234.7285,240.92229398654538,2716.573087973091,1752.8839120269095,167.73000000000002,167.73000000000002,0.0,64.09706792787338,21.351245533465065,3.0020294519778847,75.01267764269502
2017-06-07,2880.74,2933.0,2562.150616247694,2845.689578933565,45471.98493884,2880.74,2933.0,2562.150616247694,2845.689578933565,45471.98493884,0.0,1.0,2289.616,257.0928478278094,2803.801695655619,1775.430304344381,182.73999999999978,182.73999999999978,0.0,72.57156307588241,19.826156566788992,3.6603949349138003,78.54259104720067
2017-06-08,2683.03,2893.28,2559.2796226756527,2644.15804718498,30326.09384383,2683.03,2893.28,2559.2796226756527,2644.15804718498,30326.09384383,0.0,1.0,2329.818,252.32338931575913,2834.4647786315186,1825.1712213684818,-197.70999999999958,0.0,197.70999999999958,67.38787999903367,32.53214538344689,2.071424408220006,67.4418163336947
2017-06-09,2806.0,2851.063857030011,2613.13,2786.117296759417,22621.15441692,2806.0,2851.063857030011,2613.13,2786.117296759417,22621.15441692,0.0,1.0,2372.218,257.7453083058679,2887.7086166117356,1856.7273833882641,122.9699999999998,122.9699999999998,0.0,71.3580314276741,30.208420713200677,2.3621900696216005,70.25748160297952
2017-06-10,2822.32,2905.3914138113605,2759.6756663013625,2812.5836384817653,19283.98489572,2822.32,2905.3914138113605,2759.6756663013625,2812.5836384817653,19283.98489572,0.0,1.0,2412.6345,261.95769808110254,2936.549896162205,1888.719103837795,16.320000000000164,16.320000000000164,0.0,67.42674346855453,28.05067637654349,2.403747509095291,70.62061750092039
2017-06-11,2899.99,2977.0110162995875,2783.926898633894,2803.345388943051,20729.22273014,2899.99,2977.0110162995875,2783.926898633894,2803.345388943051,20729.22273014,0.0,1.0,2456.7565,266.1918065541868,2989.1401131083735,1924.3728868916264,77.66999999999962,77.66999999999962,0.0,68.15840464937205,26.04705663536181,2.6167411390674884,72.35079975179445
2017-06-12,2954.22,2967.46,2299.876012611222,2937.000603671433,42749.90827623,2954.22,2967.46,2299.876012611222,2937.000603671433,42749.90827623,0.0,1.0,2499.469,274.3403239716042,3048.1496479432085,1950.7883520567916,54.23000000000002,54.23000000000002,0.0,67.16351860298833,24.186552589978827,2.7768950681634585,73.5232252431557
2017-06-13,2667.06,2980.0,2480.03,2567.840140027016,48253.83829868,2667.06,2980.0,2480.03,2567.840140027016,48253.83829868,0.0,1.0,2519.6105000000002,270.9268117810505,3061.464123562101,1977.7568764378993,-287.15999999999985,0.0,287.15999999999985,62.36612441706059,42.97037026212319,1.451375076282134,59.206569012007535
2017-06-14,2703.02,2783.62,2270.357287217641,2671.650816031644,43196.60729572,2703.02,2783.62,2270.357287217641,2671.650816031644,43196.60729572,0.0,1.0,2533.7470000000003,272.84110276670197,3079.4292055334045,1988.0647944665964,35.960000000000036,35.960000000000036,0.0,60.47997267298484,39.90105810054296,1.5157485929467582,60.250400107402015
2017-06-15,2450.0,2801.0,2005.2840436035908,2386.9682820040925,79343.13646862001,2450.0,2801.0,2005.2840436035908,2386.9682820040925,79343.13646862001,0.0,1.0,2541.6205,267.738202717648,3077.096905435296,2006.1440945647041,-253.01999999999998,0.0,253.01999999999998,56.159974624914504,55.1238396647899,1.0187964947003942,50.465537134370344
2017-06-16,2424.91,2516.2,2120.0,2374.9517458642704,56873.42432428,2424.91,2516.2,2120.0,2374.9517458642704,56873.42432428,0.0,1.0,2548.875,262.17917159033084,3073.233343180662,2024.5166568193383,-25.090000000000146,0.0,25.090000000000146,52.148547865992036,52.9785654030192,0.9843329555884904,49.605231461600575
2017-06-17,2484.68,2640.5275055586426,2307.66,2437.851916789393,29302.70249158,2484.68,2640.5275055586426,2307.66,2437.851916789393,29302.70249158,0.0,1.0,2571.009,234.34352826791547,3039.696056535831,2102.321943464169,59.76999999999998,59.76999999999998,0.0,52.69293730413546,49.19438215994639,1.0711169647951704,51.71687466241685
